"","Company","debt","assets","bps","ni_bef_tax","ni_aft_tax","shares_out","revenue","rnd","roa","Year","ESG.Score","ESG.Combined.Score","ESG.Controversies.Score","res_use_score","emis_score","env_inno_score","workf_score","hum_r_score","comm_score","prod_score","mgmt_score","shar_score","csrs_score","Quarter_year","Price","Date","Sector","nips","ltda","rdps","w_res","w_emis","w_inno","w_work","w_hum","w_comm","w_prod","w_mgmt","w_shar","w_csrs","weights_sum","primary_csr_score","weights_sum_sec","secondary_csr_score"
"1591","GOOGL.OQ",2.986e+09,6.9088e+10,71.61,3.36e+09,2.729e+09,647514000,9.72e+09,1.404e+09,4.07,2011,47.91294943,27.7443535,7.575757576,43.82716049,85.97560976,70.3125,80.97014925,0,94.31818182,24.31192661,49.03061224,1.683673469,11.28107075,2011.3,257.4394743,2011-09-30,"Software & IT Services",4.21458068860287,0.0432202408522464,2.16829288633142,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,48.0062631095844,0.23,78.484557266087
"1592","GOOGL.OQ",2.985e+09,6.4861e+10,68.08,3.085e+09,2.505e+09,645336000,9.026e+09,1.234e+09,4.01,2011,47.91294943,27.7443535,7.575757576,43.82716049,85.97560976,70.3125,80.97014925,0,94.31818182,24.31192661,49.03061224,1.683673469,11.28107075,2011.2,253.4355943,2011-06-30,"Software & IT Services",3.88169883595522,0.0460214921139051,1.91218218106537,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,48.0062631095844,0.23,78.484557266087
"1593","GOOGL.OQ",0,5.996e+10,64.46,2.392e+09,1.798e+09,644254000,8.575e+09,1.226e+09,3.05,2011,47.91294943,27.7443535,7.575757576,43.82716049,85.97560976,70.3125,80.97014925,0,94.31818182,24.31192661,49.03061224,1.683673469,11.28107075,2011.1,293.3893119,2011-03-31,"Software & IT Services",2.7908247368274,0,1.90297615536729,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,48.0062631095844,0.23,78.484557266087
"1594","GOOGL.OQ",0,5.7851e+10,60.6,3.142e+09,2.543e+09,642602910,8.44e+09,1.051e+09,4.57,2010,44.01827607,22.79038803,1.5625,45.67901235,73.71794872,71.77419355,78.14814815,0,58.58208955,25.92592593,54.13723512,4.187689203,11.7,2010.4,297.2730755,2010-12-31,"Software & IT Services",3.95734280132656,0,1.63553569964381,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,45.6305064397532,0.23,72.7883266821739
"1595","GOOGL.OQ",0,5.3342e+10,56.7,2.714e+09,2.167e+09,638468000,7.286e+09,9.94e+08,4.27,2010,44.01827607,22.79038803,1.5625,45.67901235,73.71794872,71.77419355,78.14814815,0,58.58208955,25.92592593,54.13723512,4.187689203,11.7,2010.3,263.1500082,2010-09-30,"Software & IT Services",3.39406203599867,0,1.55685171378988,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.77,45.6305064397532,0.23,72.7883266821739
"1596","GRMN.OQ",0,4525133000,16.51,168557000,136605000,188565000,860767000,128952000,3,2016,57.64998734,57.64998734,100,87.14285714,46.55172414,39.28571429,65.625,32.25806452,83.33333333,52.3255814,61.48648649,52.02702703,23.27586207,2016.4,48.49,2016-12-31,"Technology Equipment",0.724445151539257,0,0.683859677034444,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,58.2781755378125,0.36,57.9114605445833
"1597","GRMN.OQ",0,4591906000,16.24,149765000,125054000,188446000,722250000,116449000,2.74,2016,57.64998734,57.64998734,100,87.14285714,46.55172414,39.28571429,65.625,32.25806452,83.33333333,52.3255814,61.48648649,52.02702703,23.27586207,2016.3,48.11,2016-09-24,"Technology Equipment",0.663606550417626,0,0.617943601880645,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,58.2781755378125,0.36,57.9114605445833
"1598","GRMN.OQ",0,4527583000,15.44,203801000,161064000,188877000,811609000,114355000,3.6,2016,57.64998734,57.64998734,100,87.14285714,46.55172414,39.28571429,65.625,32.25806452,83.33333333,52.3255814,61.48648649,52.02702703,23.27586207,2016.2,42.42,2016-06-25,"Technology Equipment",0.852745437506949,0,0.605446931071544,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,58.2781755378125,0.36,57.9114605445833
"1599","GRMN.OQ",0,4410324000,16.55,107547000,88092000,189193000,624040000,108204000,1.98,2016,57.64998734,57.64998734,100,87.14285714,46.55172414,39.28571429,65.625,32.25806452,83.33333333,52.3255814,61.48648649,52.02702703,23.27586207,2016.1,39.96,2016-03-26,"Technology Equipment",0.465619763944755,0,0.571923908389845,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,58.2781755378125,0.36,57.9114605445833
"1600","GRMN.OQ",0,4499391000,16.34,152543000,132383000,189722000,781357000,106012000,2.98,2015,53.16101505,53.16101505,100,75.92592593,38,32.60869565,62.82051282,41.07142857,80.76923077,57.35294118,52.66666667,55.33333333,0,2015.4,37.17,2015-12-26,"Technology Equipment",0.697773584507859,0,0.558775471479322,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,53.8095775635937,0.36,50.8789428181944
"1601","GRMN.OQ",0,4388472000,15.83,164891000,119299000,190342000,679690000,105789000,2.71,2015,53.16101505,53.16101505,100,75.92592593,38,32.60869565,62.82051282,41.07142857,80.76923077,57.35294118,52.66666667,55.33333333,0,2015.3,35.88,2015-09-26,"Technology Equipment",0.626761303338202,0,0.555783799686879,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,53.8095775635937,0.36,50.8789428181944
"1602","GRMN.OQ",0,4423409000,15.64,173558000,137753000,190936000,773830000,109240000,3.07,2015,53.16101505,53.16101505,100,75.92592593,38,32.60869565,62.82051282,41.07142857,80.76923077,57.35294118,52.66666667,55.33333333,0,2015.2,43.93,2015-06-27,"Technology Equipment",0.721461641597184,0,0.572128880881552,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,53.8095775635937,0.36,50.8789428181944
"1603","GRMN.OQ",0,4543279000,16.99,76196000,66793000,191520000,585394000,106002000,1.45,2015,53.16101505,53.16101505,100,75.92592593,38,32.60869565,62.82051282,41.07142857,80.76923077,57.35294118,52.66666667,55.33333333,0,2015.1,47.52,2015-03-28,"Technology Equipment",0.34875208855472,0,0.553477443609023,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,53.8095775635937,0.36,50.8789428181944
"1604","GRMN.OQ",0,4693303000,16.61,199897000,210245000,191815000,803306000,101554000,4.49,2014,59.18526299,59.18526299,100,75,42.5,32.5,44.64285714,59.52380952,82.14285714,48.07692308,73.02631579,59.86842105,29.31034483,2014.4,52.83,2014-12-27,"Technology Equipment",1.09608216250033,0,0.529437218152908,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,49.4125487992187,0.36,67.8999042140278
"1605","GRMN.OQ",0,4669364000,15.77,172662000,-146834000,191227000,706283000,98998000,-3.12,2014,59.18526299,59.18526299,100,75,42.5,32.5,44.64285714,59.52380952,82.14285714,48.07692308,73.02631579,59.86842105,29.31034483,2014.3,51.99,2014-09-27,"Technology Equipment",-0.767851820088167,0,0.517698860516559,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,49.4125487992187,0.36,67.8999042140278
"1606","GRMN.OQ",0,4741802000,16.96,208720000,181983000,192616300,777848000,98404000,3.84,2014,59.18526299,59.18526299,100,75,42.5,32.5,44.64285714,59.52380952,82.14285714,48.07692308,73.02631579,59.86842105,29.31034483,2014.2,60.9,2014-06-28,"Technology Equipment",0.944795430085616,0,0.51088095867276,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,49.4125487992187,0.36,67.8999042140278
"1607","GRMN.OQ",0,4738914000,18.16,142467000,118817000,194773190,583221000,96164000,2.47,2014,59.18526299,59.18526299,100,75,42.5,32.5,44.64285714,59.52380952,82.14285714,48.07692308,73.02631579,59.86842105,29.31034483,2014.1,55.26,2014-03-29,"Technology Equipment",0.610027488896187,0,0.493722981073525,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,49.4125487992187,0.36,67.8999042140278
"1608","GRMN.OQ",0,4879603000,17.63,204539000,163585000,195150100,759695000,92574000,3.37,2013,51.06617086,51.06617086,100,52.5,22.5,34.21052632,38.88888889,63.88888889,88.88888889,50,54.48717949,54.48717949,0,2013.4,46.22,2013-12-28,"Technology Equipment",0.838252196642482,0,0.474373315719541,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,40.2726291904687,0.36,56.4963200398611
"1609","GRMN.OQ",0,4823226000,17.09,160800000,187669000,195221790,643637000,88427000,3.98,2013,51.06617086,51.06617086,100,52.5,22.5,34.21052632,38.88888889,63.88888889,88.88888889,50,54.48717949,54.48717949,0,2013.3,45.19,2013-09-28,"Technology Equipment",0.961311747013487,0,0.452956608993289,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,40.2726291904687,0.36,56.4963200398611
"1610","GRMN.OQ",0,4599181000,16.11,206585000,172491000,195317390,696563000,96232000,3.76,2013,51.06617086,51.06617086,100,52.5,22.5,34.21052632,38.88888889,63.88888889,88.88888889,50,54.48717949,54.48717949,0,2013.2,36.16,2013-06-29,"Technology Equipment",0.883131809205519,0,0.492695504481193,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,40.2726291904687,0.36,56.4963200398611
"1611","GRMN.OQ",0,4570420000,17.35,81634000,88666000,195658570,531957000,87689000,1.89,2013,51.06617086,51.06617086,100,52.5,22.5,34.21052632,38.88888889,63.88888889,88.88888889,50,54.48717949,54.48717949,0,2013.1,33.04,2013-03-30,"Technology Equipment",0.45316696324623,0,0.448173570930218,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,40.2726291904687,0.36,56.4963200398611
"1612","GRMN.OQ",0,4819124000,16.87,154909000,129293000,195591850,768548000,83262000,2.74,2012,62.83164651,58.91582326,55,52.5,44.73684211,39.47368421,46,64.70588235,88,47.82608696,84.86842105,58.55263158,33.05084746,2012.4,40.82,2012-12-29,"Technology Equipment",0.661034700576737,0,0.425692583816759,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,47.3313072095312,0.36,76.5668134470833
"1613","GRMN.OQ",0,4630742000,16.08,162627000,140348000,194970000,672376000,82489000,3.09,2012,62.83164651,58.91582326,55,52.5,44.73684211,39.47368421,46,64.70588235,88,47.82608696,84.86842105,58.55263158,33.05084746,2012.3,41.74,2012-09-29,"Technology Equipment",0.719844078576191,0,0.423085602913269,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,47.3313072095312,0.36,76.5668134470833
"1614","GRMN.OQ",0,4462762000,15.21,207436000,185904000,194875340,718154000,80303000,4.23,2012,62.83164651,58.91582326,55,52.5,44.73684211,39.47368421,46,64.70588235,88,47.82608696,84.86842105,58.55263158,33.05084746,2012.2,38.29,2012-06-30,"Technology Equipment",0.953963698023567,0,0.412073687722623,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,47.3313072095312,0.36,76.5668134470833
"1615","GRMN.OQ",0,4324793000,16.04,99556000,86858000,194806700,556597000,79719000,1.97,2012,62.83164651,58.91582326,55,52.5,44.73684211,39.47368421,46,64.70588235,88,47.82608696,84.86842105,58.55263158,33.05084746,2012.1,46.95,2012-03-31,"Technology Equipment",0.445867621596177,0,0.409221038085446,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,47.3313072095312,0.36,76.5668134470833
"1616","GRMN.OQ",0,4471338000,15.43,185127000,165556000,194662620,909644000,84655000,3.76,2011,47.01433522,47.01433522,100,19.44444444,19.44444444,44.44444444,10,0,44,54.34782609,81.25,63.19444444,0,2011.4,39.81,2011-12-31,"Technology Equipment",0.850476583537199,0,0.434880615497726,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,29.9829219479687,0.36,52.6597222222222
"1617","GRMN.OQ",0,4334885000,14.45,175036000,150381000,194171770,666993000,72936000,3.52,2011,47.01433522,47.01433522,100,19.44444444,19.44444444,44.44444444,10,0,44,54.34782609,81.25,63.19444444,0,2011.3,31.77,2011-09-24,"Technology Equipment",0.774474064896251,0,0.375626178820948,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,29.9829219479687,0.36,52.6597222222222
"1618","GRMN.OQ",0,4198455000,14.29,127072000,109477000,194087450,674099000,70515000,2.69,2011,47.01433522,47.01433522,100,19.44444444,19.44444444,44.44444444,10,0,44,54.34782609,81.25,63.19444444,0,2011.2,33.03,2011-06-25,"Technology Equipment",0.564060169784291,0,0.363315608505341,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,29.9829219479687,0.36,52.6597222222222
"1619","GRMN.OQ",0,3937509000,15.48,96926000,95482000,194014900,507834000,70478000,2.41,2011,47.01433522,47.01433522,100,19.44444444,19.44444444,44.44444444,10,0,44,54.34782609,81.25,63.19444444,0,2011.1,33.86,2011-03-26,"Technology Equipment",0.492137459545633,0,0.363260759869474,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,29.9829219479687,0.36,52.6597222222222
"1620","GRMN.OQ",0,3988688000,14.74,156424000,132906000,194358040,837714000,71929000,3.48,2010,48.54450321,48.54450321,75,23.68421053,13.88888889,52.77777778,14,0,42,58.69565217,84.45945946,53.37837838,0,2010.4,30.99,2010-12-25,"Technology Equipment",0.683820437785851,0,0.370085024524841,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,31.5041679990625,0.36,53.9091591594444
"1621","GRMN.OQ",0,3658018000,13.71,210916000,279552000,193371000,692364000,69512000,7.89,2010,48.54450321,48.54450321,75,23.68421053,13.88888889,52.77777778,14,0,42,58.69565217,84.45945946,53.37837838,0,2010.3,30.35,2010-09-25,"Technology Equipment",1.44567696293653,0,0.359474791980183,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.64,31.5041679990625,0.36,53.9091591594444
"1622","HAS.OQ",1198679000,5091366000,8.4,219932000,180599000,124486950,1629940000,75457000,3.6,2016,85.95354853,74.22677426,62.5,90,97.05882353,0,98.27586207,90.625,98.27586207,96,87.27938011,88.22643134,69.69230769,2016.4,77.79,2016-12-25,"Cyclical Consumer Products",1.45074644370354,0.235433673399241,0.606143856846039,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,80.4218423728916,0.17,88.6843988920588
"1623","HAS.OQ",1198461000,4955147000,7.06,346324000,256162000,124942860,1679757000,70083000,5.51,2016,85.95354853,74.22677426,62.5,90,97.05882353,0,98.27586207,90.625,98.27586207,96,87.27938011,88.22643134,69.69230769,2016.3,79.33,2016-09-25,"Cyclical Consumer Products",2.05023320260157,0.241861845874603,0.560920407936876,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,80.4218423728916,0.17,88.6843988920588
"1624","HAS.OQ",1547753000,4344385000,6.03,67020000,49419000,125453610,878945000,63671000,1.13,2016,85.95354853,74.22677426,62.5,90,97.05882353,0,98.27586207,90.625,98.27586207,96,87.27938011,88.22643134,69.69230769,2016.2,83.99,2016-06-26,"Cyclical Consumer Products",0.393922502509095,0.356265156057762,0.507526248148618,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,80.4218423728916,0.17,88.6843988920588
"1625","HAS.OQ",1547434000,4364695000,5.95,59213000,46971000,124865120,831180000,57164000,1.03,2016,85.95354853,74.22677426,62.5,90,97.05882353,0,98.27586207,90.625,98.27586207,96,87.27938011,88.22643134,69.69230769,2016.1,80.1,2016-03-27,"Cyclical Consumer Products",0.376173906692277,0.354534280173071,0.457805990976503,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,80.4218423728916,0.17,88.6843988920588
"1626","HAS.OQ",1547115000,4720717000,6.33,231337000,174394000,124795430,1465354000,68645000,3.75,2015,83.85202462,83.85202462,100,96.42857143,96.66666667,0,97.91666667,63.33333333,97.91666667,94.73684211,89.70771144,89.39676617,69.58333333,2015.4,67.36,2015-12-27,"Cyclical Consumer Products",1.39743899275799,0.327728817465652,0.550060206531601,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,81.6959364796385,0.17,81.2622549017647
"1627","HAS.OQ",1559895000,4580246000,5.3,284617000,206375000,124707550,1470997000,64793000,4.69,2015,83.85202462,83.85202462,100,96.42857143,96.66666667,0,97.91666667,63.33333333,97.91666667,94.73684211,89.70771144,89.39676617,69.58333333,2015.3,72.14,2015-09-27,"Cyclical Consumer Products",1.65487173791803,0.340570135315876,0.519559561550203,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,81.6959364796385,0.17,81.2622549017647
"1628","HAS.OQ",1546477000,4217689000,4.3,53646000,40282000,124912910,797658000,57609000,0.95,2015,83.85202462,83.85202462,100,96.42857143,96.66666667,0,97.91666667,63.33333333,97.91666667,94.73684211,89.70771144,89.39676617,69.58333333,2015.2,74.79,2015-06-28,"Cyclical Consumer Products",0.322480678738491,0.366664540699895,0.46119332261173,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,81.6959364796385,0.17,81.2622549017647
"1629","HAS.OQ",1559895000,4260842000,4.34,34315000,25821000,124574090,713500000,51897000,0.59,2015,83.85202462,83.85202462,100,96.42857143,96.66666667,0,97.91666667,63.33333333,97.91666667,94.73684211,89.70771144,89.39676617,69.58333333,2015.1,63.24,2015-03-29,"Cyclical Consumer Products",0.20727424137716,0.366100174566435,0.416595457369988,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,81.6959364796385,0.17,81.2622549017647
"1630","HAS.OQ",1545853000,4518100000,4.4,205422000,168821000,124526150,1298593000,65372000,3.74,2014,79.19075162,79.19075162,100,95.45454545,95.45454545,0,86.11111111,77.27272727,97.22222222,95.83333333,68.51659751,86.77385892,70.12987013,2014.4,54.99,2014-12-28,"Cyclical Consumer Products",1.35570721491028,0.342146698833581,0.524966041269243,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,74.1361207415663,0.17,84.7699685917647
"1631","HAS.OQ",1559895000,4508802000,4.49,244054000,180155000,126159330,1469899000,58220000,4.17,2014,79.19075162,79.19075162,100,95.45454545,95.45454545,0,86.11111111,77.27272727,97.22222222,95.83333333,68.51659751,86.77385892,70.12987013,2014.3,54.995,2014-09-28,"Cyclical Consumer Products",1.42799585254614,0.34596662261949,0.461479939692134,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,74.1361207415663,0.17,84.7699685917647
"1632","HAS.OQ",1559895000,4138595000,3.9,64517000,32820000,129976510,829262000,51707000,0.8,2014,79.19075162,79.19075162,100,95.45454545,95.45454545,0,86.11111111,77.27272727,97.22222222,95.83333333,68.51659751,86.77385892,70.12987013,2014.2,53.05,2014-06-29,"Cyclical Consumer Products",0.252507164563812,0.376914145984326,0.397818036505212,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,74.1361207415663,0.17,84.7699685917647
"1633","HAS.OQ",959895000,4029437000,4.89,25995000,31514000,130228930,679453000,47257000,0.75,2014,79.19075162,79.19075162,100,95.45454545,95.45454545,0,86.11111111,77.27272727,97.22222222,95.83333333,68.51659751,86.77385892,70.12987013,2014.1,55.62,2014-03-30,"Cyclical Consumer Products",0.241989241560996,0.238220624866452,0.362876359346575,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,74.1361207415663,0.17,84.7699685917647
"1634","HAS.OQ",959895000,4402267000,5.43,161326000,128276000,131054400,1281773000,53136000,2.85,2013,72.91875138,72.91875138,100,95,95,0,71.875,83.33333333,92.85714286,95.45454545,61.85300207,36.80124224,69.79927007,2013.4,55.01,2013-12-29,"Cyclical Consumer Products",0.978799643506819,0.218045611499711,0.405449950554884,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,65.4939464236144,0.17,84.2325798929412
"1635","HAS.OQ",959895000,4590145000,3.97,155913000,125843000,129839050,1370348000,59366000,2.87,2013,72.91875138,72.91875138,100,95,95,0,71.875,83.33333333,92.85714286,95.45454545,61.85300207,36.80124224,69.79927007,2013.3,47.14,2013-09-29,"Cyclical Consumer Products",0.969223049614118,0.209120844766342,0.457227621428222,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,65.4939464236144,0.17,84.2325798929412
"1636","HAS.OQ",959895000,4178299000,4.52,51076000,36480000,129976510,766342000,47904000,0.89,2013,72.91875138,72.91875138,100,95,95,0,71.875,83.33333333,92.85714286,95.45454545,61.85300207,36.80124224,69.79927007,2013.2,44.83,2013-06-30,"Cyclical Consumer Products",0.280666098820471,0.229733439373295,0.368558903451093,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,65.4939464236144,0.17,84.2325798929412
"1637","HAS.OQ",1394387000,4060645000,4.51,-16493000,-6671000,129332290,663694000,47185000,-0.16,2013,72.91875138,72.91875138,100,95,95,0,71.875,83.33333333,92.85714286,95.45454545,61.85300207,36.80124224,69.79927007,2013.1,43.94,2013-03-31,"Cyclical Consumer Products",-0.0515803130061333,0.343390520471501,0.364835417357877,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,65.4939464236144,0.17,84.2325798929412
"1638","HAS.OQ",1396421000,4325387000,4.78,173660000,130299000,128940210,1283529000,57686000,2.97,2012,76.49326523,76.49326523,100,94.44444444,83.33333333,0,70,83.33333333,96.42857143,81.81818182,90.65082645,32.69628099,69.87179487,2012.4,35.9,2012-12-30,"Cyclical Consumer Products",1.01053814011936,0.322843019595703,0.447385652621475,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,68.4681425424096,0.17,85.9324499023529
"1639","HAS.OQ",1398906000,4446287000,4.75,224949000,164852000,130398710,1345137000,48472000,3.9,2012,76.49326523,76.49326523,100,94.44444444,83.33333333,0,70,83.33333333,96.42857143,81.81818182,90.65082645,32.69628099,69.87179487,2012.3,38.17,2012-09-30,"Cyclical Consumer Products",1.26421496040873,0.314623414997727,0.371721468716983,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,68.4681425424096,0.17,85.9324499023529
"1640","HAS.OQ",1399557000,4014721000,3.68,59659000,43427000,130254140,811467000,50113000,1.1,2012,76.49326523,76.49326523,100,94.44444444,83.33333333,0,70,83.33333333,96.42857143,81.81818182,90.65082645,32.69628099,69.87179487,2012.3,38.17,2012-07-01,"Cyclical Consumer Products",0.333402070751839,0.34860629169499,0.384732492955694,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,68.4681425424096,0.17,85.9324499023529
"1641","HAS.OQ",1400942000,3897137000,3.59,-4866000,-2579000,129678150,648850000,44926000,-0.06,2012,76.49326523,76.49326523,100,94.44444444,83.33333333,0,70,83.33333333,96.42857143,81.81818182,90.65082645,32.69628099,69.87179487,2012.2,33.87,2012-04-01,"Cyclical Consumer Products",-0.0198876988914478,0.359479792473295,0.34644232663714,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,68.4681425424096,0.17,85.9324499023529
"1642","HAS.OQ",1400872000,4130774000,3.7,189144000,139130000,128633260,1329338000,47351000,3.39,2011,73.95372699,73.95372699,91.66666667,95,85,0,96.66666667,81.25,96.66666667,83.33333333,69.03061224,39.94897959,73.13575526,2011.4,31.89,2011-12-25,"Cyclical Consumer Products",1.08160206777003,0.339130632661094,0.36810852807431,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,69.7135480689157,0.17,86.3570136488235
"1643","HAS.OQ",1405071000,4084726000,3.29,221457000,170990000,129466580,1375811000,49504000,4.26,2011,73.95372699,73.95372699,91.66666667,95,85,0,96.66666667,81.25,96.66666667,83.33333333,69.03061224,39.94897959,73.13575526,2011.3,32.61,2011-09-25,"Cyclical Consumer Products",1.32072693972452,0.343981701587818,0.382368948032766,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,69.7135480689157,0.17,86.3570136488235
"1644","HAS.OQ",1403031000,3940745000,3.73,52954000,58051000,134956170,908454000,54965000,1.47,2011,73.95372699,73.95372699,91.66666667,95,85,0,96.66666667,81.25,96.66666667,83.33333333,69.03061224,39.94897959,73.13575526,2011.2,43.93,2011-06-26,"Cyclical Consumer Products",0.430147061820145,0.356031917822645,0.407280378511038,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,69.7135480689157,0.17,86.3570136488235
"1645","HAS.OQ",1396695000,3940341000,4.14,22838000,17196000,136804470,671986000,45818000,0.43,2011,73.95372699,73.95372699,91.66666667,95,85,0,96.66666667,81.25,96.66666667,83.33333333,69.03061224,39.94897959,73.13575526,2011.1,46.84,2011-03-27,"Cyclical Consumer Products",0.125697647160213,0.35446043883004,0.334915957059005,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,69.7135480689157,0.17,86.3570136488235
"1646","HAS.OQ",1397681000,4093226000,4.66,173380000,140014000,137416120,1278697000,61950000,3.37,2010,64.40205998,64.40205998,100,85,85,0,96.66666667,78.57142857,76.66666667,83.33333333,58.07265388,28.00201816,11.7,2010.4,47.18,2010-12-26,"Cyclical Consumer Products",1.01890520559014,0.341461966673719,0.450820471426496,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,64.8722235044578,0.17,59.973809525
"1647","HAS.OQ",1404556000,4215617000,3.66,219073000,155164000,136344260,1313302000,51618000,3.79,2010,64.40205998,64.40205998,100,85,85,0,96.66666667,78.57142857,76.66666667,83.33333333,58.07265388,28.00201816,11.7,2010.3,44.51,2010-09-26,"Cyclical Consumer Products",1.13803103995724,0.333179223824176,0.378585794517496,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,64.8722235044578,0.17,59.973809525
"1648","HBI.N",1.467e+09,4090048000,0.57,30169000,32266000,397821910,1285790000,51316000,0.81,2013,49.99540386,49.99540386,100,95.94594595,25.75757576,30.95238095,48.91304348,50,82.55813953,72.22222222,32.55693582,21.99792961,40.69343066,2013.4,17.5675,2013-12-28,"Cyclical Consumer Products",0.0811066439251674,0.358675497206879,0.128992392601001,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.83,45.3699282420482,0.17,62.8579737770588
"1649","HES.N",6.694e+09,2.8621e+10,44.73,-1.709e+09,-4.898e+09,316523200,1.388e+09,1.033e+09,-15.53,2016,70.50323752,70.50323752,92.30769231,95.56213018,90.56122449,28,63.30472103,74.74226804,99.78540773,28.86904762,71.99741713,31.83383556,99.23076923,2016.4,62.29,2016-12-31,"Energy",-15.4743791292392,0.233884210894099,3.26358383840426,0.11,0.12,0.11,0.16,0.045,0.08,0.07,0.19,0.07,0.045,0.76,66.4418610096053,0.24,74.3018859539583
